user_id,recommended_items
33317,2706909 2080213 381870 625040 1011346
33492,278589 1044656 2266917 1645398 1310139
33552,473708 2038867 2554753 2297159 2098158
33704,2106311 784737 1953846 2313894 1854085
35125,1135753 2491016 2192211 1158802 2237322
35517,356159 2795800 1687268 626189 180250
35752,2367100 830073 1984327 741927 2301756
36049,506948 620865 1054844 1495654 2330777
36125,2462072 636889 1620145 1101378 632873
36396,2554023 2354025 2503756 249866 2235860
36940,1334568 1031033 1330350 1689895 2546303
37187,2554023 2354025 2503756 249866 2235860
37351,901266 2044507 1836142 1835099 1944705
38059,2282988 1334494 1489714 1571176 1112083
38189,79531 1953846 1133414 1949821 542469
38365,1201171 1133414 1162250 554928 1809836
38481,2214648 100805 2735795 1098302 2642505
38730,1330328 2625619 1500071 110711 2218230
38944,1326483 1148565 2659613 2297907 857213
39189,2554023 2354025 2503756 249866 2235860
39773,2375097 163550 2780960 850851 850448
39778,1053542 2329160 542825 2671218 1545973
40141,830073 823512 1053542 1241609 299236
40180,261680 2584941 2127810 1497033 2145191
40246,2414893 795918 696783 851555 2701775
40468,568402 1613050 2659370 2716010 465997
41309,2554023 2354025 2503756 249866 723470
41345,1129104 156880 2286759 1519327 2181920
41383,2709635 2800708 2337788 1648278 302820
41403,2087109 2603642 1093941 1780771 1331898
41629,2603218 1799240 1964226 2182823 192064
41649,1417547 1461108 2183277 1748104 2740489
42051,1264863 324451 696536 868423 934633
42321,2554023 2354025 2503756 249866 2235860
42617,117018 789804 689551 2030181 1509637
42912,2663736 2149991 2193303 2354025 2503756
43088,2326315 50457 1150528 205032 103457
43399,2409634 671237 313385 98182 2322976
43444,2554023 2354025 2503756 249866 2235860
44628,2815969 297118 1048951 1330328 612412
46074,2554023 2354025 2503756 249866 2235860
46106,522516 2179252 1326675 1583884 2782100
46377,162125 335428 674319 675755 2157930
46391,673942 1401265 52883 2618356 1125616
46874,784737 437245 1244787 1092821 2198329
47353,2590469 640181 276159 2055603 1210427
47387,2754629 2321584 1365965 944367 1975807
47475,536047 2791339 1244787 1092821 818215
47662,971906 2241130 1278190 284191 550216
48463,2554023 2354025 2503756 249866 2235860
48478,1069034 49249 1695360 1828165 887300
48675,2365168 2362507 953966 1498369 2567572
48789,1071982 161269 1566296 1886939 1682300
49239,1728166 175200 241627 561002 377107
49334,516723 2178845 2558655 2305997 327940
49418,1386412 784737 437245 734196 1269685
49794,1887464 854603 1336796 1367732 1608608
50754,503355 11277 2708556 44985 36074
50874,2554023 2354025 2503756 249866 2235860
51289,630507 1771620 1794510 1183580 214968
51380,2698468 1766736 518244 1899627 62887
51416,1486097 71347 449441 107638 2630936
51445,2778525 1053542 333351 2784071 1367964
51851,1013617 2374007 2614033 2657005 1869346
52067,2698468 1754395 1750840 2448923 2325934
52207,1218572 1289358 1400209 2828372 1571176
52730,1776330 1069281 1854085 2466095 471520
52831,79531 668146 72465 2031981 2229058
53121,2073025 899111 1320309 810648 592839
53574,431442 973448 1782499 1776696 525643
53638,2435845 1936328 1926071 2058495 2819825
53677,436574 2780989 1611635 2249221 59320
53760,97392 2396028 1808597 2250299 592618
53874,1880316 1808294 827235 2313520 398471
54382,266412 1386412 1244196 2402625 1092821
55261,1024721 2137436 2079203 683342 556759
55358,574598 984114 569889 1834830 706411
55450,256030 1199807 2740435 2747710 173820
55534,2554023 2354025 2503756 249866 2235860
56110,1164968 2774804 716019 1523307 2676633
56216,668146 1874971 2273931 468120 101005
56227,2512414 815376 2038259 512040 2165626
56317,2002097 1053452 1734660 1566296 2229203
56439,2157757 2374954 1912448 886928 164045
57013,266412 1386412 784737 2591944 569889
58197,536047 784737 2156629 1092821 2198329
58250,470263 2821618 1992415 2090639 1011848
58548,577851 462463 252065 506505 11226
58600,2554023 2354025 2503756 249866 2235860
58624,2778525 2487208 266412 1953846 1233470
58695,1743329 1600016 898924 1002823 2772120
58784,2554023 2354025 2503756 249866 2235860
58798,2554023 2354025 2503756 249866 2235860
58833,2698468 687732 1597526 220536 280356
59104,132164 1782499 297246 826075 1834588
59135,2275831 2196815 373383 1621642 540097
59546,2354697 1130719 679757 304837 2047549
59782,2499112 654546 2113478 1602243 559387
59842,476760 796373 2079278 1899627 2401654
60155,2020964 1448210 760600 354217 2436495
60471,2077189 1106543 2404405 656507 1378512
60496,2554023 2354025 2503756 249866 2235860
61016,536047 823512 1053542 1241609 299236
61298,1742926 1053542 2680800 156449 2381402
61873,1087074 31211 613185 597331 2085667
62808,1792455 228257 1003467 1545596 1711512
62908,1201171 1244196 1352341 1984327 2016557
62914,2554023 2354025 2503756 249866 2235860
63061,30878 734196 1301316 2215552 50457
63163,1882624 2806176 877795 111250 191281
63322,1091373 934469 208190 2699201 2832110
63597,400273 1011495 962855 79600 2677955
63753,2215849 2183922 1373703 2085519 327663
63872,2720898 2393870 2442698 337335 628152
64303,536047 1443706 657183 734196 1092821
64930,395963 1958423 1306743 2727382 1001511
65592,1244196 1559941 665194 2371498 1185969
66592,2554023 2354025 2503756 249866 2235860
66908,2554023 2354025 2503756 249866 2235860
67173,1751866 1824527 1969962 1846980 553345
67354,2827170 2501141 699912 1815657 258451
67659,1233470 2430875 1577072 2579350 274499
67705,2282006 176021 712901 1898936 1638236
67752,2554023 2354025 2503756 249866 2235860
67939,1436505 275226 928497 624196 117623
69088,2554023 2354025 2503756 249866 2235860
69418,1140869 1634109 2477038 2390710 294251
69428,1742926 2354697 299236 592113 129303
69757,482342 959013 1934687 1900952 1503165
70134,2106311 1386412 784737 1162250 486936
70534,302102 2268169 201362 2203450 1797405
70547,59721 2572073 695525 1492066 2826129
70649,266412 1443706 784737 1984327 1233470
70855,2635038 1021431 2773777 2265526 2588369
71226,2409634 215823 114075 1765027 315974
72027,466597 2198329 486936 2051097 1036813
72461,2348573 1432568 2102697 141739 192887
72570,668146 18872 1240553 2378684 726219
73454,2152933 1283135 1347852 1678673 1071532
73471,1644077 2511630 1735473 2392405 2492063
73525,1440284 565775 2785201 243520 285438
74032,2554023 2354025 2503756 249866 2235860
74663,196678 2272378 819496 2371588 2786750
75611,1244196 784737 1376058 1126599 1823827
76103,1152752 731 116763 2497599 1246598
76608,1410763 2253045 167925 945563 1487541
76720,2549505 2037977 1381964 1748626 1657555
77440,2031753 2493229 1372343 469349 2308500
77641,536047 2796479 1140869 1953846 1092821
77738,2215552 1160495 1617715 2004241 901829
77942,2554023 2354025 2503756 249866 2235860
77992,1116248 417788 1701345 1867142 1637070
78016,524862 207240 1911434 1162453 2711062
78100,1773768 650449 1324922 1678673 1351870
78298,2554023 2354025 2503756 249866 2235860
78784,522516 103223 782713 1557892 905168
79349,611103 1390003 2457005 524291 39524
79426,2816864 792238 2649788 652935 1442739
79738,809686 527457 1538768 1624081 1154685
79802,1386412 79531 1244196 1092821 1886939
80026,266412 1386412 784737 2402625 1269685
80113,2554023 2354025 2503756 249866 2235860
80743,1322778 433548 2831864 1475501 2690176
80933,1570992 1233361 2320612 1757904 1225606
81213,1140869 2178356 1198635 1087413 654547
81342,2375608 563498 1666495 1460225 890969
81375,2554023 2354025 2503756 249866 2235860
82204,920520 2825431 2070062 291669 2260759
82500,2052905 203244 2283445 1925996 2657003
82645,925751 542796 2330317 586804 2271221
82778,2778525 1981881 1040073 2695577 1785741
82848,2554023 2354025 2503756 249866 2235860
82953,1679143 2346802 1796035 1793991 2350341
83200,1432568 1888822 2251758 1893616 1776696
83840,2413494 2654710 1359018 1712893 293317
84028,1345329 2358007 2055902 1198635 1798292
84579,1714427 160510 1774990 1657169 437051
84814,2554023 2354025 2503756 249866 2235860
84989,175200 1844001 1724412 1384921 2607492
85006,2230333 736555 2573562 1268800 2776980
85011,508958 1350991 147908 2052794 1615763
85432,5506 1547155 982219 1759329 2107610
85921,2152422 749431 1856117 2626770 2656002
85958,2554023 2354025 2503756 249866 2235860
85991,594879 2278924 1879708 1189720 2468474
86194,1351265 272773 2655712 715039 730318
86285,1201171 1162250 1576126 1117449 2784272
86316,1423069 1728196 1342216 2121454 910747
86856,1091373 188109 403371 2380277 639290
87127,2554023 2354025 2503756 249866 2235860
87569,83516 1074013 895600 397887 1776696
87622,1140869 2588490 1487760 2831562 777911
87629,472040 1244196 1117449 665194 2371498
88090,1677816 844044 979819 2224694 1652791
88699,2027015 1963559 1328711 1126440 1536575
89595,2554023 2354025 2503756 249866 2235860
89700,2191983 90273 1519543 535530 1899627
90134,1424614 560740 2171176 519853 771453
90275,282176 2055902 1984327 1773768 44780
90552,190851 1869729 1869782 2413706 1321783
90609,823512 478208 1053542 1636910 1283135
90615,266412 1244196 784737 1092821 374376
90733,1492887 1857507 1106820 774643 2032812
91295,1117449 1632813 1955023 1493721 2474075
92019,1056667 2463916 2226546 2517488 2458198
92182,2554023 2354025 2503756 249866 2235860
92343,2650926 1229646 2430209 1347243 1652258
93312,2554023 2354025 2503756 249866 2235860
93887,1695664 459760 1878477 1528457 1541042
93930,1836075 2613487 646033 251069 2123686
94336,236736 2284624 1424084 1290281 1660992
94417,2002097 536047 1386412 1053452 437245
94548,2554023 2354025 2503756 249866 2235860
94665,146576 2699781 574659 1814234 1028918
94805,343377 1443706 1928254 784737 657183
94918,1903428 2454886 2824299 1524013 773930
94945,926433 1491288 1623864 1703620 1882624
95321,1201171 1244196 1352341 1984327 1899627
95619,2554023 2354025 2503756 249866 2235860
96109,437245 387332 2525841 1538128 424107
96164,2621829 1150235 1352341 2086041 1419444
96187,614824 35645 2629845 1859894 2735321
96756,2554023 2354025 2503756 249866 2235860
97135,1297092 761471 231115 129952 2141332
97204,735685 2298995 410297 807098 1644621
97375,1590432 986950 992213 291669 2489725
98005,1566844 1157106 904191 1001015 728797
98174,2554023 2354025 2503756 249866 2235860
98287,1873936 243570 1249278 129847 2506235
98458,1206667 1218566 1797481 1305874 1613407
98716,640181 977056 2200859 1591820 1381522
99109,79531 2548255 1708067 2483340 1643277
99155,2554023 2354025 2503756 249866 2235860
99208,1165605 2698468 1636910 2603642 254120
99598,2554023 2354025 2503756 249866 2235860
99751,1122301 1294471 666394 667882 651132
99972,2002097 768905 2791339 1165223 1627875
100399,2407173 1931543 1152752 2705654 282253
100521,1627100 2113458 175200 1964124 1789441
100803,266412 1443706 1776330 365608 2235444
101222,1229646 2635038 531228 517811 2251345
101236,1794685 1297092 2427786 2813646 856444
101276,1140869 460717 2087338 2111740 2502265
101454,2554023 2354025 2503756 249866 2235860
101666,2796479 1855604 1776330 1953846 549843
101774,571863 2077410 1711466 1833247 652755
101857,2554023 2354025 2503756 249866 2235860
102002,2554023 2354025 2503756 249866 2235860
102545,2008261 2472065 1042942 931658 1785433
102885,2815969 2669570 1749097 2750191 3306
103027,1950432 2160042 1016004 1935754 343575
103310,1382159 2003312 1256953 512145 2506143
103669,2178356 1236238 810664 228941 98182
104001,266412 1443706 784737 1953846 1092821
104796,1950080 1792904 1615721 2001096 196294
104965,1165605 743018 124767 931519 2722910
106202,2554023 2354025 2503756 249866 2235860
106391,2308293 2214960 1641126 118588 86160
107447,2554023 2354025 2503756 249866 2235860
107528,553114 586983 549789 1842677 1545163
107952,2554023 2354025 2503756 249866 2235860
108109,2778525 2487208 1443706 1742926 1233470
108891,1386412 1118253 194579 1431038 147315
108961,2554023 2354025 2503756 249866 2235860
109308,360955 1830993 371518 655667 1168923
109548,657183 2051404 1224023 2455056 1694797
109646,2625619 1865831 2083147 294812 595729
109809,2533468 1873027 1649231 2052154 2698889
110004,408209 790148 1967341 737769 2025913
110221,2554023 2354025 2503756 249866 2235860
110636,729100 1475890 503852 1424594 484532
110951,700812 372110 1093347 696088 1090147
111479,1056179 2404721 1126508 2308814 2005007
111602,881153 2252536 804012 2538960 868757
111836,162125 1113937 476056 982132 223226
113405,1742926 1053542 2680800 1348967 1024000
113510,2002097 657183 1244787 2037855 2198329
113784,2743303 2522189 2319886 956013 230561
113942,2256942 773766 2432821 1874575 1525042
114764,523032 1555435 1332190 1661617 822390
115337,2660436 823512 1117449 1233470 299236
115389,2554023 2354025 2503756 249866 2235860
115642,1823509 2794661 2053655 1038022 760337
115791,1386412 2796479 2420135 2534034 2437978
116228,1928254 2038621 1219939 687147 1506892
116670,37522 593523 471139 2750269 2512193
116847,79531 784737 410414 1053542 1129899
116871,590780 462526 1514251 927712 2336407
117095,2158932 734812 2177936 1034709 2048593
117355,248625 2489959 2635410 2235444 1835742
117952,2106311 2233273 1461999 274885 605403
118118,1092821 2746519 1194436 1165223 229304
118326,2554023 2354025 2503756 249866 2235860
118441,2166839 77721 2805041 1661018 2614517
118743,1066304 1562853 2451909 44087 1143366
119429,432522 133092 2161447 1889502 1360618
119526,2554023 2354025 2503756 249866 2235860
119952,2791339 1576126 692994 1072942 2680669
120436,2002097 1386412 437245 2156629 2198329
120617,2268373 1485972 87023 2111499 969232
121169,129847 216920 1598301 399752 1442524
121312,269398 82907 2490321 1743663 2560411
121482,1725329 2712481 907363 1490527 2460875
121594,1053452 1953846 2490294 542469 899111
121611,536047 2791339 1244196 657183 470426
121662,784737 830073 1133414 2086041 1334568
121757,1295570 2176557 2680267 2000569 1868572
122086,2554023 2354025 2503756 249866 2235860
122087,2106311 343377 1053452 784737 365608
122260,2554023 2354025 2503756 249866 2235860
122394,2554023 2354025 2503756 249866 2235860
122653,2554023 2354025 2503756 249866 2235860
122688,2554023 2354025 2503756 249866 2235860
122826,416609 1431191 1577379 1206594 703135
122862,207240 2533380 341149 1083944 2144383
123738,2635059 390283 620226 1781452 532302
123936,2548274 1725193 380028 1496911 1858751
124188,2778525 1053452 823512 1509657 1580530
124399,2750844 1490527 1013141 1198164 831810
124663,175200 1727241 2163770 1180017 389638
124833,2554023 2354025 2503756 249866 2235860
125035,1171271 364185 1899590 2084369 895474
125163,910204 2219109 775959 1659540 499071
125183,2258594 1957692 1514815 1873778 594728
125749,1101378 2212434 189845 1858104 1296310
125921,966266 1676127 620284 2083377 922220
126548,998626 122552 2778895 48149 147895
126643,2113248 1989207 1857887 58746 1838929
126771,2053198 667882 1685355 2464322 1149669
127238,2554023 2354025 2503756 249866 2235860
127260,1595372 2091019 2593483 744213 793008
127289,1776330 784737 2313894 365608 1271516
127607,959835 1198816 763308 866270 1374359
128258,35677 173221 316430 981073 1651664
128444,1837308 2400695 2150005 986549 1413479
128892,208540 1353469 1461585 29 356316
129287,209611 1500071 204410 557005 246014
129582,1599848 786572 2065814 506946 257971
129765,1963559 670839 604409 1772772 2500091
130419,1513537 876917 1078376 1461722 2262293
131287,1244196 668146 1133414 468120 1048520
131400,2791339 344842 1909838 2576083 2539956
131843,1092821 625711 576752 1023434 2603642
131876,536047 2796479 1140869 1953846 1092821
132162,425910 2779857 2296915 1637644 1119517
132303,1244196 1117449 2506235 665194 2371498
132458,536047 2791339 1244196 657183 1334568
133042,664240 1830237 2767412 2656990 1921722
133480,2810711 2739591 722707 490799 1125810
134993,2554023 2354025 2503756 249866 2235860
135249,1557292 1970857 412099 503733 663635
135647,1373660 69934 690711 651730 992592
135701,1317915 1730803 2148901 1290875 317172
135905,2091019 2371338 668146 1133414 818215
136018,324561 950355 1421442 1514033 1812520
136346,616169 1807211 2503756 249866 723470
136526,2554023 2354025 2503756 249866 2235860
136595,1319362 899667 2832557 2810361 1154006
136741,2554023 2354025 2503756 249866 2235860
136883,2487208 1443706 1776330 1244196 2420135
137168,1778398 1629311 1452380 1886494 1469892
137251,1665764 1974596 2343898 2269243 1905095
137295,419011 57147 2781263 2778162 243973
137522,1165605 1443706 72465 1404891 269926
137940,2619286 1017408 600907 1822101 1442118
138017,1812156 2001169 1173526 1518374 173043
138722,1386412 2698468 1244196 2734883 1619659
138977,51108 553435 2386051 502798 990877
138982,1386412 1244196 1162250 2591944 1249278
139306,2202263 979758 1656449 238571 1111039
139725,282232 628827 682767 931881 217264
139968,788884 1568886 630841 2630599 2411433
140225,2554023 2354025 2503756 249866 2235860
140830,2561913 1888822 204410 557005 2436471
141431,2554023 2354025 2503756 249866 2235860
141434,2027551 2158566 982359 1774879 2341480
141654,163684 1760132 1242836 2556498 2672208
141923,2598929 959835 1566296 715224 517931
142537,2554023 2354025 2503756 249866 2235860
142751,2625619 2083147 294812 2734883 2218230
142825,788342 634006 2298488 2562326 1351245
142969,1854785 2112090 1217930 1855001 2351241
143178,2554023 2354025 2503756 249866 2235860
143537,2548274 2153577 555672 257339 8534
144144,297118 1048951 2445142 612412 1499807
144191,2554023 2354025 2503756 249866 2235860
144636,2554023 2354025 2503756 249866 2235860
144643,536047 823512 1053542 1241609 299236
144750,1085691 2070690 377046 669047 1113938
145381,813028 904125 1302658 2799311 2676450
145533,1324832 1196827 2590882 1483270 2803046
145734,1576126 1233470 2031981 2721762 2074786
145853,2426340 2483847 711679 2177203 1423150
146193,2554023 2354025 2503756 249866 2235860
146199,1867675 2358688 1664756 1828649 505106
146286,2554023 2354025 2503756 249866 2235860
147516,839008 996809 2228294 710280 1617143
147664,271018 1095941 2513722 2516920 751897
148342,436574 2420351 310451 701784 2573871
148749,981752 569351 186124 2516254 1772772
148981,678167 1701087 1001247 918161 958820
149198,2554023 2354025 2503756 249866 2235860
149616,2554023 2354025 2503756 249866 2235860
150039,1694879 1591624 399033 717127 1350013
150057,2002097 536047 343377 486936 2111592
150611,536707 1352979 2057891 2065352 2081775
150721,1101924 204306 915528 2674953 2613541
150852,2076227 2275496 2286456 2291549 1823433
150854,931519 399033 943330 1241193 751401
150858,2450694 2339688 2590849 2056649 1339831
150949,343377 657183 365608 1984327 1322673
150980,2469176 1134325 423680 2188529 1126688
151024,1370131 451557 343416 810081 1538718
151528,949723 1206667 1945470 1281353 96802
151666,2554023 2354025 2503756 249866 2235860
151707,341086 654546 1127893 1619100 1521704
152067,2621829 2312162 1419444 68901 604795
152831,2277810 1593756 1701534 1732140 849606
153486,1123592 2295790 933959 942231 796124
153970,2371338 657183 1982817 640579 398211
154279,2397283 1692991 1655256 173227 1712893
154525,1865626 619132 1111815 2398033 2461722
154692,37276 2721344 2471933 1139551 731035
155196,1912171 2129949 2693923 836654 2270683
155704,1040073 2548274 1680783 1770853 1223605
155734,2554023 2354025 2503756 249866 2235860
155750,536047 2796479 784737 1140869 1953846
156207,1187591 1578157 2593380 2753967 631838
156682,2083881 377222 2080276 1857955 525643
156731,252653 2587438 1414636 2421094 2138021
156890,1772570 578053 453182 2071327 1601969
157018,1870703 983860 2212434 652373 2830270
157347,145464 2127017 222355 444211 1219865
157372,1244787 2156629 1092821 2198329 1491132
157411,493354 1910663 725212 1406043 2229032
157436,2821066 1102731 2132757 416435 2569401
158275,2554023 2354025 2503756 249866 2235860
158445,2554023 2354025 2503756 249866 2235860
158466,2751530 2598633 729163 1255685 2561306
158759,1879352 788858 225685 1608316 1277144
158786,1427787 1868864 2470095 310841 2295591
158919,2554023 2354025 2503756 249866 2235860
158944,2554023 2354025 2503756 249866 2235860
159617,399435 415358 1432568 141739 1443046
159701,1096406 1901910 2687072 606934 870096
159921,678029 131881 869566 1371044 839410
160502,1634822 1920587 2458122 2624684 543425
160533,2249532 2124574 997594 1953366 2403515
160623,2199658 1661440 256650 639892 1081656
161242,823512 1053542 299236 1160406 1774879
161521,2730872 2834687 2443139 1876393 356986
161612,466597 170673 2825431 2255841 2320079
161662,2554023 2354025 2503756 249866 2235860
162063,1053452 1373048 1488004 29338 1731508
162457,1119495 209287 1409733 288342 704099
162510,84304 2336701 1380296 612155 1109355
162529,1140869 2178356 984114 1175519 654547
162564,1159672 394764 905345 2135462 1133855
162646,554542 2636107 1852752 1938401 1124978
164126,2554023 2354025 2503756 249866 2235860
164502,2600575 1289358 955477 270332 2686638
165095,1171271 956715 1812156 1173526 2182518
166047,582160 1909417 111466 322984 2232814
166280,266412 1386412 784737 734196 818215
166546,921099 2399932 2680669 1048520 1186979
166998,508958 1350991 1522487 1615763 110691
167169,1229646 2635038 535530 1899627 1001873
167292,1140869 1714855 325294 2638550 486106
167793,2564608 783783 2169930 1262181 40373
167910,536047 2796479 784737 1140869 1953846
168003,1224560 2481162 88394 2712127 1644819
168241,1054844 2309062 187413 2556393 1369864
168452,2536529 1124377 578654 1309526 1811107
168573,620865 2050227 1087533 767284 1901307
168880,2554023 2354025 2503756 249866 2235860
168971,2554023 2354025 2503756 249866 2235860
169437,278589 1577113 1521687 1935572 2701406
169786,1053452 784737 657183 1576126 1874971
170008,315676 1566296 92693 229304 262865
170333,770682 714105 515758 2552729 2581965
170601,1249934 2709027 1132146 2680669 1935609
170611,2344212 1179162 2640201 2194934 1714499
170666,1319362 1620422 108774 2336873 2282800
171078,2554023 2354025 2503756 249866 2235860
171152,14501 373453 15530 484085 2018316
171375,2435845 1686060 609124 438591 412071
171516,2487208 1053452 365608 668899 231353
172325,1830993 2496236 2626534 1060855 2235444
172413,1553018 1203055 1812156 2494962 978561
172636,1860122 2624381 2305047 1292506 1892023
173125,536047 2791339 1244196 1249934 468120
173245,2554023 2354025 2503756 249866 2235860
173555,2556082 988140 1509657 2054979 848375
174181,818888 306921 2796479 1717003 489599
174608,1358074 2679077 1958145 2474065 1252078
174882,2554023 2354025 2503756 249866 2235860
175027,90273 671237 1582993 1451153 1503597
175162,2554023 2354025 2503756 249866 2235860
175344,564435 2523529 1437002 2160117 184482
175369,2554023 2354025 2503756 249866 2235860
175546,1386412 951143 933025 526888 2336873
175644,1386412 784737 734196 1269685 1556736
175696,1844001 2533314 2506278 1414122 507562
176268,1962783 1728212 275602 3459 378812
176638,1624781 2778525 707020 461272 2300286
177089,2631529 1807211 2108951 2149991 2193303
177373,2698468 2547597 1636910 2693020 1203465
178074,132261 980154 2501430 2541532 2730746
178588,2073556 266412 343377 784737 72465
178902,1641567 93740 1167340 657433 658097
178946,2086041 2436486 1686571 2760857 2774733
179637,2481929 2792080 2067050 685048 1674158
179690,1671183 1825202 897735 1650530 2184398
179744,2128544 1325316 2450993 544246 1094985
180411,2149991 2193303 2354025 2503756 723470
180693,536047 343377 784737 1092821 2198329
180988,2599716 1406979 891328 278271 542485
181348,849943 297118 1960599 1911499 778969
181413,784737 1694879 365608 72465 1249278
181536,447873 736999 2441270 1730546 1699036
181782,2532610 2313988 2590849 2211447 1741291
182123,747434 873850 881194 1438546 1309953
182147,434699 2313399 557896 2168620 87370
182605,692994 2325510 921099 2545203 2350341
182959,668146 830073 1240553 2378684 1508508
183367,2542317 2469091 812145 2773914 2629629
183704,2554023 2354025 2503756 249866 2235860
183959,2106311 1443706 784737 1953846 1092821
183987,2652812 2718377 1780059 2459791 305055
184048,2554023 2354025 2503756 249866 2235860
184787,1198164 1331820 1806063 1807086 2506755
185441,2366062 1025695 2018408 2489130 434773
186401,1543110 2564608 2486137 1273428 1749639
186899,387969 1121925 1838429 2012370 1901252
186960,2554023 2354025 2503756 249866 2235860
187284,174892 2476174 2531882 2405136 2175700
187935,2778525 2013599 1024721 1334998 512390
