user_id,recommended_items
33119,156048 52012 52019 52018 52017
33317,30127 9097 2013 37024 29387
33492,138641 138649 138639 138642 138644
33552,27530 4038 4037 4034 4031
33704,1097 3827 1533 379 1546
35125,9795 39677 2219 142734 24001
35517,48490 45468 148039 18293 90350
35752,26648 53335 670 25238 18911
36049,19898 123668 123666 71725 28008
36125,3913 2803 27639 2109 17001
36396,156048 52012 52019 52018 52017
36940,21312 21321 21314 5935 21326
37187,156048 52012 52019 52018 52017
37351,21279 49886 32615 32337 52012
38059,4455 38098 11696 24282 16466
38189,2517 1098 721 1725 59904
38365,347 3733 24708 67077 20311
38481,2407 17363 45714 17603 35376
38730,1766 2580 4773 46 7794
38944,40055 116383 86573 42749 21250
39189,156048 52012 52019 52018 52017
39773,1135 45190 86700 94711 45170
39778,34185 12183 88971 41495 69312
40141,1094 2924 5258 3819 271
40180,52108 52111 101255 52013 52020
40246,3176 27906 113989 105237 55888
40468,86082 86097 86091 86076 86077
41309,52012 52020 52019 52018 52017
41345,156048 52012 52019 52018 52017
41383,95536 63472 113213 67079 74229
41403,16457 9395 16810 3392 3179
41629,10817 57242 129607 106435 26792
41649,1633 92492 92233 20271 12413
42051,30717 30688 30683 17694 28575
42321,156048 52012 52019 52018 52017
42617,16178 6793 51329 46 3449
42912,52011 52018 52017 52016 52015
43088,122720 12525 13414 478 5416
43399,17974 21129 7288 20345 11926
43444,156048 52012 52019 52018 52017
44628,66726 38516 1730 20552 38520
46074,156048 52012 52019 52018 52017
46106,16789 12882 78189 31573 18219
46377,3886 3447 7393 7392 16015
46391,17349 29836 25507 12847 12442
46874,1573 1105 1501 720 24711
47353,8933 1790 33374 3801 25770
47387,112099 112097 20384 64812 112100
47475,1573 382 356 353 514
47662,16499 99484 13579 63201 113749
48463,156048 52012 52019 52018 52017
48478,70854 59467 59461 99725 99721
48675,4726 4266 22201 7365 14804
48789,94 6807 17972 13856 242
49239,24313 19749 22483 19737 24314
49334,156048 52012 52019 52018 52017
49418,2154 19397 357 347 5983
49794,140258 23918 23922 23909 31497
50754,10488 96879 112642 50981 67734
50874,156048 52012 52019 52018 52017
51289,103044 134628 100566 147814 78103
51380,10696 21826 11582 25376 1342
51416,829 7392 47832 5860 20898
51445,35526 12183 64895 2714 5657
51851,1017 51 45103 17972 13856
52067,53779 84535 22248 84528 130995
52207,29943 99923 71031 2509 137025
52730,2885 1097 2984 721 6451
52831,8940 235 58742 46118 66412
53121,8524 70922 5758 22232 108942
53574,39674 908 31151 7130 10210
53638,22578 666 13087 3062 6765
53677,37072 1604 37074 27686 15271
53760,140986 1640 6369 45439 25195
53874,3447 32044 123060 43289 39262
54382,1201 13221 10464 40193 8190
55261,3567 76571 12177 56486 52666
55358,4472 6312 1421 39841 1409
55450,51274 63565 11448 63568 954
55534,156048 52012 52019 52018 52017
56110,6778 12757 16178 6793 51329
56216,7868 4723 9638 50 1098
56227,12250 16441 15530 52204 14296
56317,629 426 11162 12424 32709
56439,90295 154288 80475 154282 154283
57013,350 650 2886 1098 491
58197,1533 1548 1573 6490 1096
58250,25511 23322 10070 12446 17117
58548,1633 7489 92233 78297 27858
58600,156048 52012 52019 52018 52017
58624,3338 65 5601 215 26989
58695,2347 58677 101650 93896 2892
58784,156048 52012 52019 52018 52017
58798,156048 52013 52018 52017 52016
58833,25359 9515 257 10696 374
59104,35313 48045 3447 15046 137117
59135,136065 9700 22600 22603 122051
59546,19422 76724 50681 61274 14595
59782,9818 24998 5110 99902 86274
59842,20506 36706 22093 15058 5686
60155,48581 37113 2920 3975 34280
60471,8989 4082 33605 8984 107642
60496,156048 52012 52019 52018 52017
61016,1094 2924 5258 3819 271
61298,8986 11220 3074 857 8722
61873,55040 47765 9362 8931 49157
62808,9424 6475 120602 7310 82424
62908,17976 1426 10045 22390 21257
62914,156048 52012 52019 52018 52017
63061,11714 4446 1180 16344 7428
63163,9647 52012 52018 52017 52016
63322,64372 13671 32084 16431 52740
63597,123173 108399 7874 32219 70228
63753,33486 19924 18242 70875 4462
63872,56684 81449 122049 41144 25256
64303,1533 382 3827 1573 1546
64930,118772 65877 13275 7365 56814
65592,2259 2805 5794 353 9173
66592,156048 52012 52019 52018 52017
66908,156048 52012 52019 52018 52017
67173,59440 3043 30833 2873 152232
67354,1221 144979 980 108425 22445
67659,10574 36092 31043 3338 92053
67705,48401 743 40523 15115 23158
67752,156048 52012 52019 52018 52017
67939,41194 2831 14634 77701 77699
69088,156048 52012 52019 52018 52017
69418,697 125759 38059 142742 514
69428,16735 2104 7593 71316 69357
69757,40427 40415 40420 40421 40422
70134,19397 1573 1096 650 2154
70534,9183 9187 9188 9182 52005
70547,28364 48742 27693 64864 16540
70649,350 382 3338 650 13895
70855,7275 749 2072 6391 27880
71226,17974 44046 152931 46440 152932
72027,5660 44 12535 15413 16181
72461,18172 3777 15121 40523 5750
72570,9128 3149 25199 99636 19607
73454,18201 145627 76013 64515 22097
73471,963 97603 62388 1593 67288
73525,22317 77086 96398 51671 20642
74032,156048 52012 52019 52018 52017
74663,12265 77908 77901 42070 66049
75611,22374 7273 84282 28399 6249
76103,50329 2799 14893 52014 52020
76608,93572 95914 100205 87734 52031
76720,8673 42948 3949 39820 24106
77440,112494 45076 96169 96168 112509
77641,697 375 485 382 5601
77738,11714 13285 51 71856 9685
77942,156048 52012 52019 52018 52017
77992,7913 43788 11697 9681 51124
78016,18142 69668 64527 37131 92949
78100,34921 18201 10698 88994 88999
78298,156048 52012 52019 52018 52017
78784,11971 11009 16789 29030 64092
79349,118632 51953 51416 47075 96929
79426,13609 46057 30569 124183 52012
79738,28523 116538 103477 77591 116535
79802,17972 13856 514 2317 52
80026,10403 2154 1201 11536 19397
80113,156048 52012 52019 52018 52017
80743,1543 38738 57247 37258 3571
80933,25561 52417 55601 73856 73850
81213,697 32673 4232 26062 1005
81342,15972 47598 4216 125907 4029
81375,156048 52012 52019 52018 52017
82204,751 428 3880 772 11766
82500,62017 4630 71669 121828 129324
82645,46097 39674 8788 27020 28185
82778,65 23994 2325 494 5258
82848,156048 52012 52019 52018 52017
82953,5081 50 11607 356 3735
83200,7740 48405 22693 5855 48414
83840,7118 40405 11582 38547 12487
84028,1228 1064 32673 20020 8709
84579,58904 30321 21451 30331 30332
84814,156048 52012 52019 52018 52017
84989,38128 10555 46514 52011 52018
85006,2597 121795 121798 131054 131053
85011,11853 18593 18592 44461 44458
85432,87145 13660 22201 39736 7365
85921,30326 90 93936 21792 58648
85958,156048 52012 52019 52018 52017
85991,20124 5753 11949 17752 3588
86194,35372 17133 60298 39216 72841
86285,3077 639 1916 20311 347
86316,27872 1824 50854 22897 4315
86856,91391 91395 23729 65752 67375
87127,156048 52012 52019 52018 52017
87569,9781 39674 5750 4566 10569
87622,697 514 13892 13856 22209
87629,468 2805 353 17731 864
88090,63107 135299 10911 10912 135296
88699,3450 22433 2261 54521 54523
89595,156048 52012 52019 52018 52017
89700,22093 4936 1813 19552 10959
90134,124233 53910 114089 66292 11182
90275,54600 1228 794 6497 81600
90552,14651 24432 23742 23744 23732
90609,1094 2275 6918 2924 5258
90615,2109 26471 551 6975 697
90733,10 4468 4466 47750 76174
91295,35935 21312 35917 29452 22374
92019,1037 79683 64941 64932 11988
92182,156048 52012 52019 52018 52017
92343,12618 8522 213 264 4429
93312,156048 52012 52019 52018 52017
93887,57806 57808 57810 57811 57813
93930,67069 2073 15423 1597 749
94336,35785 156048 52014 52020 52019
94417,271 32 357 1548 1100
94548,156048 52012 52019 52018 52017
94665,21669 22905 6584 11031 25104
94805,350 382 650 2275 6918
94918,126464 126463 5514 5513 5511
94945,22761 39017 61437 61813 61855
95321,1426 17976 25834 21257 27503
95619,156048 52012 52019 52018 52017
96109,1105 1100 104007 20036 7118
96164,35590 15534 19583 79239 1492
96187,6370 7891 15280 38481 2021
96756,156048 52012 52019 52018 52017
97135,1980 4773 17192 16447 21879
97204,1256 1250 72524 39185 39653
97375,6253 21887 5707 25478 3541
98005,98953 98961 98967 67666 98965
98174,156048 52012 52019 52018 52017
98287,6179 2988 759 6536 66951
98458,18368 637 32456 60364 64050
98716,4308 2493 11573 18123 3311
99109,37216 58508 22765 3177 83302
99155,156048 52012 52019 52018 52017
99208,2009 236 10903 374 5466
99598,156048 52012 52019 52018 52017
99751,4875 11112 26025 36739 10705
99972,6806 4430 68266 51355 6796
100399,7759 35330 35342 47046 35265
100521,1784 1763 4440 23226 13072
100803,472 10631 6776 4256 95214
101222,264 749 18950 38011 12950
101236,4773 7206 16567 3908 8497
101276,17956 35687 97984 14687 39236
101454,156048 52012 52019 52018 52017
101666,379 639 721 5563 1453
101774,52511 44462 122860 86651 40092
101857,156048 52012 52019 52018 52017
102002,156048 52012 52019 52018 52017
102545,3505 512 1806 78055 34582
102885,4806 3353 42468 117584 12781
103027,10417 971 65864 455 5701
103310,39068 39086 39088 39063 39072
103669,4232 1491 27408 11581 96042
104001,350 382 650 1098 3727
104796,110874 110876 110875 5695 37171
104965,7082 1367 6784 18772 3938
106202,156048 52012 52019 52018 52017
106391,1236 31171 11981 75529 75521
107447,156048 52012 52019 52018 52017
107528,81273 22018 22002 52008 52015
107952,156048 52012 52019 52018 52017
108109,3338 65 5601 215 1573
108891,16775 83915 97982 2418 47136
108961,156048 52012 52019 52018 52017
109308,126200 70061 62838 22891 29615
109548,18552 32447 13363 36179 32170
109646,2805 4564 4499 7545 2105
109809,10463 63 63290 29689 2071
110004,1393 14738 31253 13869 31912
110221,156048 52012 52019 52018 52017
110636,16611 73764 73771 73769 2124
110951,56694 42385 113921 56705 56704
111479,82065 58610 59562 52014 52019
111602,111007 6808 11763 79667 98576
111836,65501 64384 65498 65950 65951
113405,11220 41515 8722 23992 124964
113510,1096 5660 271 19397 1545
113784,3083 30014 11553 19594 19619
113942,109781 18732 50476 42737 30368
114764,18551 104085 104087 156048 52013
115337,3338 1094 5258 5601 271
115389,156048 52012 52019 52018 52017
115642,28572 29989 8648 91208 77377
115791,19192 17117 7840 55004 25567
116228,9888 25984 45184 107864 71102
116670,53525 110858 110846 4241 68599
116847,2924 514 847 31343 5258
116871,40696 11991 64726 7137 62916
117095,3077 639 1916 50 11607
117355,6251 28616 17764 8856 38142
117952,101918 36660 52660 45935 75355
118118,27568 32079 4855 6785 5237
118326,52014 52020 52019 52018 52017
118441,31629 31631 52020 52018 52017
118743,4759 26440 6487 2141 5940
119429,8899 95085 74227 95087 95090
119526,156048 52012 52019 52018 52017
119952,24082 1501 2513 64249 24711
120436,5601 697 721 32 639
120617,1435 18759 4732 53998 22780
121169,5415 5410 4503 84053 52400
121312,12107 95970 99365 94968 99366
121482,8673 3949 16622 76500 50855
121594,2517 375 6509 2515 2514
121611,271 639 5983 5601 1096
121662,552 625 1792 4308 79238
121757,59698 7852 21439 74741 57057
122086,156048 52012 52019 52018 52017
122087,1099 5076 355 1617 260
122260,119553 47010 119555 119556 52012
122394,156048 52012 52019 52018 52017
122653,156048 52012 52019 52018 52017
122688,156048 52012 52019 52018 52017
122826,110478 108287 118817 118816 118815
122862,96078 94826 94828 94829 94831
123738,118488 25257 122142 51112 64456
123936,68 52144 4883 46560 18699
124188,65 1094 20160 3283 28341
124399,124937 116532 90677 96943 31040
124663,9768 27605 26688 52421 1784
124833,156048 52012 52019 52018 52017
125035,224 87123 87118 54643 66100
125163,41723 6592 81462 45566 50204
125183,35567 188 194 185 190
125749,129086 13641 85413 52004 85414
125921,93098 30140 92592 31647 104256
126548,6686 32661 7063 11217 8953
126643,28208 77531 60488 102335 55477
126771,26025 109984 2014 27522 43343
127238,156048 52012 52019 52018 52017
127260,2556 11957 485 6759 18414
127289,1099 1097 3827 1533 3378
127607,90405 7279 36254 57213 28845
128258,1756 19716 69299 55004 63039
128444,21487 19975 50331 91434 2730
128892,109115 81185 6218 2468 89
129287,1184 15115 15102 4566 5855
129582,139347 47719 139343 139342 139341
129765,2649 1365 15646 24680 21952
130419,76307 76308 84664 73310 84667
131287,9638 1098 687 2513 24724
131400,1993 17972 24603 34116 28764
131843,6914 10903 2277 8673 514
131876,697 375 485 382 5601
132162,756 4340 8745 40372 836
132303,2805 15334 2259 353 5790
132458,271 639 5983 5601 1096
133042,5932 114620 82167 112225 156048
133480,34230 29811 17762 97080 12685
134993,156048 52012 52019 52018 52017
135249,62254 65806 5464 106472 33430
135647,78276 1899 38017 1500 36948
135701,7932 59223 98100 90655 59933
135905,634 1573 382 25199 356
136018,11736 40257 147710 111392 90253
136346,156048 52012 52019 52018 52017
136526,156048 52012 52019 52018 52017
136595,1653 455 62431 58082 21483
136741,156048 52012 52019 52018 52017
136883,7866 2856 472 215 10722
137168,97669 47394 116880 107616 107614
137251,17779 17780 17772 32901 101395
137295,60994 666 26729 61056 49159
137522,2723 5265 53348 7874 6382
137940,128846 128843 128752 65888 23724
138017,39836 41876 91706 39818 10155
138722,639 491 357 1100 3827
138977,24377 120442 38204 107069 46792
138982,639 491 357 1100 3827
139306,3867 6913 7305 17066 98391
139725,30103 3037 100626 3745 33467
139968,126258 65416 32189 116037 77694
140225,156048 52012 52019 52018 52017
140830,15102 5855 1184 15115 15105
141431,156048 52012 52019 52018 52017
141434,28325 7099 3338 14381 28341
141654,105942 11016 39771 5455 4920
141923,2700 16442 2380 21671 36180
142537,156048 52012 52019 52018 52017
142751,4564 9454 6494 72598 27211
142825,34403 7735 7748 65379 22276
142969,11972 811 37412 14544 60535
143178,156048 52012 52019 52018 52017
143537,46560 18699 23994 20481 4883
144144,49849 66726 1730 20559 36887
144191,156048 52012 52019 52018 52017
144636,156048 52012 52019 52018 52017
144643,1094 2924 5258 3819 271
144750,15461 49513 61322 141015 54392
145381,36161 26087 128495 8986 95247
145533,16520 46635 26974 50146 50147
145734,83098 112516 112530 112518 112519
145853,13659 21150 21131 5753 113487
146193,156048 52012 52019 52018 52017
146199,14154 56342 63101 15649 77046
146286,156048 52012 52019 52018 52017
147516,84847 9352 14090 31276 140321
147664,155097 51933 11027 17975 84224
148342,69131 1563 15727 66240 36306
148749,26524 19261 14415 154235 8787
148981,15018 15011 70929 484 11450
149198,156048 52012 52019 52018 52017
149616,156048 52012 52019 52018 52017
150039,156048 52012 52019 52018 52017
150057,1545 355 16435 7235 47972
150611,26812 29607 33031 26802 1466
150721,42041 42039 52005 52014 52020
150852,78966 33209 95090 2441 33177
150854,58644 7855 2521 23678 28502
150858,5152 464 50660 33113 71856
150949,32752 921 4984 123363 25235
150980,75052 278 59661 59659 29044
151024,149344 149343 15397 97499 97544
151528,12529 18368 58633 17378 69437
151666,156048 52012 52019 52018 52017
151707,1703 45525 9818 16312 83089
152067,9221 428 425 26073 9220
152831,30663 90442 30334 47453 89688
153486,12229 12022 50816 48061 4995
153970,64245 59790 131019 57865 57620
154279,5537 16832 9433 2770 38759
154525,15646 7206 9106 7345 45525
154692,3178 25142 62924 65814 102879
155196,34135 6764 13767 34154 43890
155704,33075 21698 10523 33090 52015
155734,156048 52012 52019 52018 52017
155750,697 375 485 382 5601
156207,12010 17399 54402 17716 33508
156682,10408 1764 1037 17059 7313
156731,30638 67869 106174 18265 156048
156890,39714 39724 39706 39707 39729
157018,36017 29446 18724 29435 3415
157347,60129 965 3908 10417 11759
157372,1573 268 14499 1105 97335
157411,67248 44850 44834 99560 1805
157436,23618 26703 16014 70219 65797
158275,156048 52012 52019 52018 52017
158445,156048 52012 52019 52018 52017
158466,156048 52012 52019 52018 52017
158759,9975 10222 73494 10232 10224
158786,107590 132004 132002 132007 11273
158919,156048 52012 52019 52018 52017
158944,156048 52012 52019 52018 52017
159617,18172 15121 40523 5750 34003
159701,12120 6300 30165 7234 19791
159921,14683 51608 54638 57200 83037
160502,144326 30696 144323 144322 14531
160533,17830 156048 52012 52019 52018
160623,73698 73694 94891 73710 10664
161242,156 28349 1094 64364 3819
161521,36690 14448 55771 83125 120477
161612,44 751 423 18524 16562
161662,156048 52012 52019 52018 52017
162063,19688 3121 106009 106011 106012
162457,11451 17400 11587 11581 11035
162510,18542 7681 6793 12136 51310
162529,697 32673 4232 26062 27110
162564,156048 52012 52019 52018 52017
162646,34698 50216 43923 3192 22159
164126,156048 52012 52019 52018 52017
164502,6075 27339 27342 740 33489
165095,39836 69002 47291 913 7240
166047,36592 4202 78017 61138 19794
166280,650 491 350 382 2924
166546,7298 2960 71870 890 11958
166998,128986 52837 52839 52841 11850
167169,264 44752 22093 749 10959
167292,5069 697 603 1099 46278
167793,59881 90525 60112 125488 125465
167910,697 375 485 382 5601
168003,50056 50051 26914 50055 43374
168241,4043 95685 33894 33505 151487
168452,21257 27041 21734 6744 27038
168573,27453 48962 69219 69221 37608
168880,156048 52012 52019 52018 52017
168971,156048 52012 52019 52018 52017
169437,735 7122 10094 26042 50064
169786,1916 1099 1096 9634 4723
170008,27568 2607 19157 32101 27639
170333,72518 3353 13931 20667 1102
170601,18188 1916 1098 350 24708
170611,48090 28516 28513 23216 33240
170666,1653 58082 24958 11643 75
171078,156048 52012 52019 52018 52017
171152,156048 52017 52016 52015 52014
171375,3134 14446 667 11752 47033
171516,1099 1097 31139 22390 59779
172325,3866 5748 5742 52202 32154
172413,47288 2877 141 53752 53757
172636,81780 95832 74095 133660 113690
173125,9638 1094 1916 810 2924
173245,156048 52012 52019 52018 52017
173555,38152 3037 100626 33467 26614
174181,37123 14023 7318 27617 21559
174608,153529 153528 86468 82363 60009
174882,156048 52012 52019 52018 52017
175027,15167 122322 97008 144572 75622
175162,156048 52012 52019 52018 52017
175344,6739 32855 17091 30247 3542
175369,156048 52012 52019 52018 52017
175546,1511 33693 30204 7544 26934
175644,1533 32 2154 84733 12618
175696,28173 5653 28175 15959 2555
176268,112580 133031 133029 90457 156048
176638,21250 20256 86672 24150 34484
177089,52009 52016 52015 52014 52013
177373,5466 5871 85660 6935 36664
178074,76890 29762 29765 29771 29772
178588,2856 2995 7013 3161 1338
178902,69459 45941 1756 42107 33030
178946,26312 28399 84282 43274 22428
179637,15595 67548 67549 67551 3723
179690,15222 1888 60880 46166 51719
179744,129901 147596 57568 152498 113691
180411,52020 52018 52017 52016 52015
180693,1573 357 1105 52 5790
180988,39606 24764 39605 74664 67133
181348,11650 41167 40684 45528 20581
181413,1099 3735 5601 2984 2701
181536,18063 55271 927 52245 54731
181782,15620 54554 5152 4510 6903
182123,102433 93031 90927 5064 93294
182147,79601 79602 6217 103001 103002
182605,2666 2513 697 4723 465
182959,9128 3149 133566 25199 99636
183367,42816 156048 52013 52020 52019
183704,156048 52012 52019 52018 52017
183959,382 350 650 1098 6655
183987,13823 13837 67281 67276 13838
184048,156048 52012 52019 52018 52017
184787,32705 58114 144474 9656 58100
185441,156048 52012 52019 52018 52017
186401,87481 113171 67584 124157 3841
186899,156048 52013 52020 52019 52018
186960,156048 52012 52019 52018 52017
187284,70937 13052 4026 70945 6155
187935,65 494 5258 7091 69325
187991,36400 17837 17841 17804 17815
188190,3886 3880 25482 22434 20899
188906,2608 10811 41898 36900 29462
189264,156048 52012 52019 52018 52017
189295,7596 54823 6842 47599 6851
189309,1094 30878 136373 31311 23609
189335,156048 52012 52019 52018 52017
189401,3065 156048 52016 52020 52019
189421,1351 12978 12974 6573 923
189470,357 52 5790 236 3338
189719,7342 1045 24235 34216 7758
190315,156048 52012 52019 52018 52017
191220,18291 35569 19084 61041 35573
191454,10431 56270 70931 37752 62876
192447,350 382 1099 650 2701
192510,2650 6788 38982 11878 8789
192569,1993 98124 1647 98122 18542
192830,5235 51126 34921 18201 10037
192875,62725 113447 62728 14293 62762
192991,226 2855 1201 1038 32752
193043,17937 38600 54175 105124 14204
193081,9638 1098 687 2513 24724
193695,1096 1545 19397 4374 5867
193711,5790 21204 5798 21156 21176
194294,101108 101124 64391 101121 101120
194359,7025 33975 7041 7028 17003
194775,37351 30684 63228 81996 124991
195604,3077 9638 810 24724 24082
195614,24097 24101 810 2666 7902
195710,213 46524 30832 36539 54443
196851,156048 52012 52019 52018 52017
196956,156048 52012 52019 52018 52017
197066,156048 52012 52019 52018 52017
197225,102472 102464 81686 69633 102457
197384,29864 147100 1062 121496 12498
197417,92499 104358 76700 77132 131505
197510,694 69332 127533 23748 15654
197576,18230 4540 32904 83524 6344
198156,5081 356 24107 1928 3735
198166,706 3013 3393 3021 29387
198174,113773 13690 13695 1424 113774
198427,103903 53129 53130 53133 103901
199421,148695 52011 52018 52017 52016
199426,1784 1977 4506 13072 1993
200335,35144 80267 47410 74163 22308
200419,1063 3863 756 2104 3862
200836,6253 61350 35425 109440 109442
201121,1528 38789 45655 14676 1224
201550,21004 21014 20996 20999 21000
201721,740 134827 134825 134824 134823
201989,639 2924 491 3827 1546
202447,156048 52012 52019 52018 52017
202687,156048 52012 52019 52018 52017
203076,8804 42665 8802 8803 8806
203090,8673 226 3253 11592 27619
203223,32105 64998 80388 140263 140262
203452,697 355 375 485 6655
203492,6451 2612 2955 6723 4974
203686,156048 52012 52019 52018 52017
203871,1099 1097 3827 1533 3378
203901,1573 1105 66062 10574 2009
204680,65893 17698 2314 14352 20037
204704,20416 212 236 1835 2277
204755,27315 20157 1758 14902 39426
205360,83742 31674 45027 48580 21231
205929,10112 27371 18595 1051 9045
206462,82737 156048 52022 52020 52019
206671,156048 52012 52019 52018 52017
206739,156048 52012 52019 52018 52017
206745,4814 92516 92510 53253 48357
206749,2518 1476 52572 17274 15565
206908,81474 25606 67241 149372 105987
206932,21099 17181 77711 131379 54389
207129,39016 131506 131505 93474 98883
207189,4517 8129 29005 33117 53533
207214,14352 2314 21250 24790 21
207357,1481 11830 11802 11827 8911
207588,60876 1369 12197 100980 60877
207662,156048 52012 52019 52018 52017
208666,92574 103165 140431 52014 52021
208862,5329 12610 8691 21960 96513
209090,156048 52012 52019 52018 52017
209491,1792 3916 62379 6251 5129
209980,156048 52012 52019 52018 52017
210921,2649 28198 25478 10249 15780
210953,18140 3945 6802 7818 26228
211526,156048 52012 52019 52018 52017
211806,60907 7296 5798 10520 40724
211816,156048 52012 52019 52018 52017
212296,18613 18599 18621 18625 48437
212413,32391 20039 80993 71905 2106
212423,122712 125270 125266 59935 37736
212735,10394 1011 34908 51417 51877
212958,156048 52012 52019 52018 52017
213259,18519 18575 30996 64041 88214
213742,428 2804 9220 11766 423
213795,91569 76225 3702 88047 98782
213911,697 375 485 382 5601
213967,6130 4835 48820 6145 6846
214226,94815 116039 73685 8956 68736
214467,1573 16457 9395 16810 382
215113,73848 9409 17594 97445 111177
215114,156048 52012 52019 52018 52017
216348,639 491 1533 45 357
216964,864 17731 9169 3664 63425
217023,16499 99484 13579 1762 1784
217522,156048 52012 52019 52018 52017
217741,80338 60478 80336 99706 99709
218493,382 10703 1573 356 1813
218517,156048 52012 52019 52018 52017
218639,50565 25621 20889 21286 60626
218827,12493 4251 14502 12524 1762
219052,34220 17132 6049 6682 2702
219059,3338 639 514 215 3253
219065,19083 95595 97972 104309 95597
219367,382 350 650 1098 5601
220147,2657 1471 61928 7937 96681
220681,117909 31708 29747 111630 48651
220939,1094 2924 5258 3819 271
221537,3077 639 1916 50 11607
221815,156048 52012 52019 52018 52017
222344,382 350 3913 31428 34328
222473,1180 66854 66855 66850 66839
222499,156048 52012 52019 52018 52017
222972,156048 52012 52019 52018 52017
223087,468 65802 2805 353 3886
223622,697 375 485 382 5601
223915,15105 15102 7743 16197 64055
224169,4044 8279 16344 32161 3867
224262,138234 14731 27032 14210 66382
224374,98873 42908 98877 33331 61725
224592,27568 2391 2607 19157 32101
224905,1573 19397 1096 78808 1545
224934,3845 10346 117448 143423 143425
225564,90216 79949 90215 51205 52013
225578,156048 52012 52019 52018 52017
225752,1336 38272 14759 24915 100936
225997,1094 2924 5258 3819 271
226031,35165 25394 37392 16663 35176
226190,156048 52012 52019 52018 52017
